__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/pressure_broadcaster/pressure_status/altitude,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster,/riptide_1/tail_broadcaster/multiplexer_status/automatic,/riptide_1/tail_broadcaster/multiplexer_status/header/stamp,/riptide_1/tail_broadcaster/multiplexer_status/remaining_time,/riptide_1/tail_broadcaster/rc_status/axes.0,/riptide_1/tail_broadcaster/rc_status/axes.1,/riptide_1/tail_broadcaster/rc_status/axes.2,/riptide_1/tail_broadcaster/rc_status/axes.3,/riptide_1/tail_broadcaster/rc_status/axes.4,/riptide_1/tail_broadcaster/rc_status/axes.5,/riptide_1/tail_broadcaster/rc_status/header/stamp,pitch_from_accel
1684869366.94284,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869366.94284,
1684869366.94285,,,,,,,,,,,,,,,,,,1,1684869366.94285,23.62899971,,,,,,,,
1684869366.94286,-0.00179587,0.00174769,-0.00209711,1684869366.94286,-0.248744279,3.387377024,9.403864861,,,,,,,,,,,,,,,,,,,,,-0.025358913
1684869366.98253,,,,,,,,-224.617736816,0.27096796,1684869366.98253,103719.9921875,18.149999619,,,,,,,,,,,,,,,,
1684869366.98255,,,,,,,,,,,,,0,1684869366.98255,-0.108384944,0.106814153,0.5,,,,,,,,,,,
1684869366.98256,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869366.98256,
1684869366.98257,,,,,,,,,,,,,,,,,,1,1684869366.98257,23.604000092,,,,,,,,
1684869366.98258,-0.00183266,0.00178966,-0.00209742,1684869366.98258,-0.33497268,3.315478325,9.523421288,,,,,,,,,,,,,,,,,,,,,-0.034152682
1684869366.99758,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.02111,,,,,,,,-224.617736816,0.27096796,1684869367.02111,103719.9921875,18.149999619,,,,,,,,,,,,,,,,
1684869367.02113,,,,,,,,,,,,,0,1684869367.02113,-0.108384944,0.106814153,0.5,,,,,,,,,,,
1684869367.02114,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.02114,
1684869367.02115,,,,,,,,,,,,,,,,,,1,1684869367.02115,23.556999207,,,,,,,,
1684869367.02116,-0.00190702,0.00177173,-0.00209726,1684869367.02116,-0.377544612,3.341081381,9.52699852,,,,,,,,,,,,,,,,,,,,,-0.038495196
1684869367.06124,,,,,,,,-200.898361206,0.242078006,1684869367.06124,103430.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.06125,,,,,,,,,,,,,0,1684869367.06125,-0.078539819,0.07696902,0.5,,,,,,,,,,,
1684869367.06127,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.06127,
1684869367.06129,,,,,,,,,,,,,,,,,,1,1684869367.06129,23.510000229,,,,,,,,
1684869367.0613,-0.00216198,0.00177823,-0.00208321,1684869367.0613,-0.478858948,3.244575024,9.454094887,,,,,,,,,,,,,,,,,,,,,-0.048832754
1684869367.09812,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.10173,,,,,,,,-249.098052979,0.300854146,1684869367.10173,104019.9921875,18.149999619,,,,,,,,,,,,,,,,
1684869367.10175,,,,,,,,,,,,,0,1684869367.10174,-0.078539819,0.07696902,0.5,,,,,,,,,,,
1684869367.10176,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.10176,
1684869367.10176,,,,,,,,,,,,,,,,,,1,1684869367.10176,23.486000061,,,,,,,,
1684869367.10179,-0.00195795,0.00178613,-0.00207876,1684869367.10179,-0.525659919,3.206945419,9.554787636,,,,,,,,,,,,,,,,,,,,,-0.053609765
1684869367.14215,,,,,,,,-213.174438477,0.257021099,1684869367.14215,103580.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.14217,,,,,,,,,,,,,0,1684869367.14217,-0.043982297,0.042411502,0.5,,,,,,,,,,,
1684869367.14219,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.14218,
1684869367.14219,,,,,,,,,,,,,,,,,,1,1684869367.14219,23.438999176,,,,,,,,
1684869367.1422,-0.00154969,0.00182033,-0.00206995,1684869367.1422,-0.543751419,3.146099806,9.68815136,,,,,,,,,,,,,,,,,,,,,-0.0554567
1684869367.18297,,,,,,,,-200.898361206,0.242078006,1684869367.18297,103430.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.18298,,,,,,,,,,,,,0,1684869367.18298,-0.043982297,0.042411502,0.5,,,,,,,,,,,
1684869367.18299,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.18299,
1684869367.183,,,,,,,,,,,,,,,,,,1,1684869367.183,23.392000198,,,,,,,,
1684869367.18301,-0.00095591,0.00184808,-0.00214954,1684869367.18301,-0.600396276,3.205588579,9.569787025,,,,,,,,,,,,,,,,,,,,,-0.061240747
1684869367.19999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.2227,,,,,,,,-200.898361206,0.242078006,1684869367.2227,103430.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.22272,,,,,,,,,,,,,0,1684869367.22272,-0.043982297,0.042411502,0.5,,,,,,,,,,,
1684869367.22273,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.22273,
1684869367.22274,,,,,,,,,,,,,,,,,,1,1684869367.22274,23.368999481,,,,,,,,
1684869367.22275,-0.00061288,0.00183644,-0.00212638,1684869367.22275,-0.641446531,3.161041498,9.592869759,,,,,,,,,,,,,,,,,,,,,-0.065433689
1684869367.26241,,,,,,,,-224.617736816,0.27096796,1684869367.26241,103719.9921875,18.149999619,,,,,,,,,,,,,,,,
1684869367.26243,,,,,,,,,,,,,0,1684869367.26243,-0.026703538,0.025132742,0.5,,,,,,,,,,,
1684869367.26244,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.26244,
1684869367.26246,,,,,,,,,,,,,,,,,,1,1684869367.26246,23.320999146,,,,,,,,
1684869367.26247,-0.00048788,0.00180288,-0.00216758,1684869367.26247,-0.668497145,3.075517416,9.524283409,,,,,,,,,,,,,,,,,,,,,-0.06819731
1684869367.29835,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.30286,,,,,,,,-224.617736816,0.27096796,1684869367.30285,103719.9921875,18.149999619,,,,,,,,,,,,,,,,
1684869367.30287,,,,,,,,,,,,,0,1684869367.30287,-0.026703538,0.025132742,0.5,,,,,,,,,,,
1684869367.30288,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.30288,
1684869367.30289,,,,,,,,,,,,,,,,,,1,1684869367.30289,23.274000168,,,,,,,,
1684869367.3029,-0.00006634,0.0017252,-0.00220012,1684869367.3029,-0.740855098,3.061368227,9.660634995,,,,,,,,,,,,,,,,,,,,,-0.075592368
1684869367.34154,,,,,,,,-213.174438477,0.257021099,1684869367.34154,103580.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.34156,,,,,,,,,,,,,0,1684869367.34156,-0.026703538,0.025132742,0.5,,,,,,,,,,,
1684869367.34157,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.34157,
1684869367.34158,,,,,,,,,,,,,,,,,,1,1684869367.34158,23.250999451,,,,,,,,
1684869367.34159,0.00073972,0.00160808,-0.00219499,1684869367.34159,-0.715379596,3.121349335,9.625742912,,,,,,,,,,,,,,,,,,,,,-0.072988294
1684869367.38168,,,,,,,,-213.174438477,0.257021099,1684869367.38168,103580.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.38169,,,,,,,,,,,,,0,1684869367.38169,-0.028274333,0.026703538,0.5,,,,,,,,,,,
1684869367.3817,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.3817,
1684869367.38171,,,,,,,,,,,,,,,,,,1,1684869367.38171,23.204000473,,,,,,,,
1684869367.38172,0.00149919,0.0014682,-0.002171,1684869367.38172,-0.78093642,3.112327576,9.63269043,,,,,,,,,,,,,,,,,,,,,-0.079690479
1684869367.4008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.42238,,,,,,,,-224.617736816,0.27096796,1684869367.42238,103719.9921875,18.159999847,,,,,,,,,,,,,,,,
1684869367.4224,,,,,,,,,,,,,0,1684869367.4224,-0.028274333,0.026703538,0.5,,,,,,,,,,,
1684869367.42241,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.42241,
1684869367.42242,,,,,,,,,,,,,,,,,,1,1684869367.42242,23.156999588,,,,,,,,
1684869367.42243,0.00166081,0.00136014,-0.00219344,1684869367.42243,-0.862488747,3.104453087,9.539647102,,,,,,,,,,,,,,,,,,,,,-0.088033005
1684869367.46209,,,,,,,,-224.617736816,0.27096796,1684869367.46209,103719.9921875,18.159999847,,,,,,,,,,,,,,,,
1684869367.46211,,,,,,,,,,,,,0,1684869367.46211,-0.006283185,0.004712389,0.5,,,,,,,,,,,
1684869367.46213,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.46213,
1684869367.46213,,,,,,,,,,,,,,,,,,1,1684869367.46213,23.11000061,,,,,,,,
1684869367.46214,0.0022261,0.00129555,-0.00223042,1684869367.46214,-0.905157447,3.240751982,9.554114342,,,,,,,,,,,,,,,,,,,,,-0.092400279
1684869367.49761,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.5028,,,,,,,,-224.617736816,0.27096796,1684869367.5028,103719.9921875,18.159999847,,,,,,,,,,,,,,,,
1684869367.50282,,,,,,,,,,,,,0,1684869367.50282,-0.006283185,0.004712389,0.5,,,,,,,,,,,
1684869367.50283,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.50283,
1684869367.50284,,,,,,,,,,,,,,,,,,1,1684869367.50284,23.86000061,,,,,,,,
1684869367.50285,0.00264271,0.00117641,-0.0022343,1684869367.50285,-0.904031992,3.285006523,9.571299553,,,,,,,,,,,,,,,,,,,,,-0.092285063
1684869367.54228,,,,,,,,-200.898361206,0.242078006,1684869367.54228,103430.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.5423,,,,,,,,,,,,,0,1684869367.5423,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869367.54231,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.54231,
1684869367.54232,,,,,,,,,,,,,,,,,,1,1684869367.54232,23.38999939,,,,,,,,
1684869367.54233,0.00360107,0.00096106,-0.00216332,1684869367.54233,-0.996626973,3.366776466,9.523562431,,,,,,,,,,,,,,,,,,,,,-0.101768539
1684869367.5822,,,,,,,,-213.174438477,0.257021099,1684869367.5822,103580.0078125,18.159999847,,,,,,,,,,,,,,,,
1684869367.58222,,,,,,,,,,,,,0,1684869367.58222,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869367.58223,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.58223,
1684869367.58224,,,,,,,,,,,,,,,,,,1,1684869367.58224,22.99200058,,,,,,,,
1684869367.58225,0.00416564,0.00078518,-0.00218079,1684869367.58225,-1.023633361,3.401519299,9.415277481,,,,,,,,,,,,,,,,,,,,,-0.104536196
1684869367.5979,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.62254,,,,,,,,-189.428085327,0.22813113,1684869367.62254,103290,18.149999619,,,,,,,,,,,,,,,,
1684869367.62256,,,,,,,,,,,,,0,1684869367.62256,0.006283185,-0.007853982,0.5,,,,,,,,,,,
1684869367.62258,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.62258,
1684869367.62258,,,,,,,,,,,,,,,,,,1,1684869367.62258,22.968000412,,,,,,,,
1684869367.62259,0.00226786,0.0005476,-0.00225678,1684869367.62259,-1.02635777,3.390378237,9.508498192,,,,,,,,,,,,,,,,,,,,,-0.104815442
1684869367.66226,,,,,,,,-189.428085327,0.22813113,1684869367.66226,103290,18.159999847,,,,,,,,,,,,,,,,
1684869367.66227,,,,,,,,,,,,,0,1684869367.66227,0.02984513,-0.031415928,0.5,,,,,,,,,,,
1684869367.66229,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.66229,
1684869367.66229,,,,,,,,,,,,,,,,,,1,1684869367.66229,22.920000076,,,,,,,,
1684869367.6623,0.00074561,0.00028873,-0.00231418,1684869367.6623,-1.122091174,3.548023939,9.324344635,,,,,,,,,,,,,,,,,,,,,-0.11463328
1684869367.69839,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.70248,,,,,,,,-189.428085327,0.22813113,1684869367.70247,103290,18.159999847,,,,,,,,,,,,,,,,
1684869367.70249,,,,,,,,,,,,,0,1684869367.70249,0.02984513,-0.031415928,0.5,,,,,,,,,,,
1684869367.70251,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.70251,
1684869367.70251,,,,,,,,,,,,,,,,,,1,1684869367.70251,22.874000549,,,,,,,,
1684869367.70252,0.00031276,0.00004616,-0.00227012,1684869367.70252,-1.103529096,3.470795631,9.263778687,,,,,,,,,,,,,,,,,,,,,-0.112728828
1684869367.7417,,,,,,,,-200.898361206,0.242078006,1684869367.7417,103430.0078125,18.149999619,,,,,,,,,,,,,,,,
1684869367.74172,,,,,,,,,,,,,0,1684869367.74172,0.02984513,-0.031415928,0.5,,,,,,,,,,,
1684869367.74173,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.74173,
1684869367.74174,,,,,,,,,,,,,,,,,,1,1684869367.74174,22.850000381,,,,,,,,
1684869367.74174,0.00079812,-0.00016071,-0.00213387,1684869367.74174,-1.150079966,3.472631693,9.303322792,,,,,,,,,,,,,,,,,,,,,-0.117505696
1684869367.78182,,,,,,,,-189.428085327,0.22813113,1684869367.78182,103290,18.149999619,,,,,,,,,,,,,,,,
1684869367.78183,,,,,,,,,,,,,0,1684869367.78183,0.058119465,-0.059690259,0.5,,,,,,,,,,,
1684869367.78185,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.78185,
1684869367.78185,,,,,,,,,,,,,,,,,,1,1684869367.78185,22.802000046,,,,,,,,
1684869367.78186,0.00187636,-0.0004318,-0.00196493,1684869367.78186,-1.163522601,3.484585285,9.144379616,,,,,,,,,,,,,,,,,,,,,-0.118885623
1684869367.79729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.8217,,,,,,,,-189.428085327,0.22813113,1684869367.8217,103290,18.159999847,,,,,,,,,,,,,,,,
1684869367.82172,,,,,,,,,,,,,0,1684869367.82172,0.058119465,-0.059690259,0.5,,,,,,,,,,,
1684869367.82173,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.82173,
1684869367.82174,,,,,,,,,,,,,,,,,,1,1684869367.82174,22.754999161,,,,,,,,
1684869367.82175,0.00141009,-0.00080817,-0.00181746,1684869367.82175,-1.101102829,3.502407789,9.234875679,,,,,,,,,,,,,,,,,,,,,-0.112479926
1684869367.86138,,,,,,,,-177.125076294,0.213188037,1684869367.86138,103140,18.149999619,,,,,,,,,,,,,,,,
1684869367.86139,,,,,,,,,,,,,0,1684869367.86139,0.064402647,-0.065973446,0.5,,,,,,,,,,,
1684869367.8614,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.8614,
1684869367.86141,,,,,,,,,,,,,,,,,,1,1684869367.86141,22.708000183,,,,,,,,
1684869367.86141,0.00093014,-0.00115217,-0.00171675,1684869367.86141,-1.138005853,3.594567537,9.09678936,,,,,,,,,,,,,,,,,,,,,-0.116266443
1684869367.89797,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869367.90357,,,,,,,,-200.898361206,0.242078006,1684869367.90357,103430.0078125,18.159999847,,,,,,,,,,,,,,,,
1684869367.90359,,,,,,,,,,,,,0,1684869367.90359,0.064402647,-0.065973446,0.5,,,,,,,,,,,
1684869367.9036,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.9036,
1684869367.90361,,,,,,,,,,,,,,,,,,1,1684869367.90361,22.684999466,,,,,,,,
1684869367.90362,0.00075684,-0.00142446,-0.00163999,1684869367.90362,-1.103013396,3.599847555,9.001973152,,,,,,,,,,,,,,,,,,,,,-0.112675923
1684869367.94128,,,,,,,,-177.125076294,0.213188037,1684869367.94128,103140,18.159999847,,,,,,,,,,,,,,,,
1684869367.9413,,,,,,,,,,,,,0,1684869367.9413,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869367.94131,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.94131,
1684869367.94132,,,,,,,,,,,,,,,,,,1,1684869367.94132,22.63699913,,,,,,,,
1684869367.94133,0.00095455,-0.00164787,-0.00153138,1684869367.94133,-1.073300958,3.451504946,9.021491051,,,,,,,,,,,,,,,,,,,,,-0.109628325
1684869367.98162,,,,,,,,-164.807571411,0.198244944,1684869367.98162,102990,18.159999847,,,,,,,,,,,,,,,,
1684869367.98163,,,,,,,,,,,,,0,1684869367.98163,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869367.98164,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869367.98164,
1684869367.98165,,,,,,,,,,,,,,,,,,1,1684869367.98165,22.590000153,,,,,,,,
1684869367.98166,0.00093463,-0.0018374,-0.00143684,1684869367.98166,-1.097343564,3.576768398,9.010651588,,,,,,,,,,,,,,,,,,,,,-0.11209429
1684869367.99729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.02193,,,,,,,,-153.297592163,0.184298068,1684869368.02193,102850,18.159999847,,,,,,,,,,,,,,,,
1684869368.02195,,,,,,,,,,,,,0,1684869368.02195,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869368.02196,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.02196,
1684869368.02197,,,,,,,,,,,,,,,,,,1,1684869368.02197,22.566999435,,,,,,,,
1684869368.02198,0.00079459,-0.00198943,-0.00139364,1684869368.02198,-0.970969677,3.625074148,9.143855095,,,,,,,,,,,,,,,,,,,,,-0.099139864
1684869368.06184,,,,,,,,-164.807571411,0.198244944,1684869368.06184,102990,18.159999847,,,,,,,,,,,,,,,,
1684869368.06186,,,,,,,,,,,,,0,1684869368.06186,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869368.06187,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.06187,
1684869368.06188,,,,,,,,,,,,,,,,,,1,1684869368.06188,22.520000458,,,,,,,,
1684869368.06189,0.00065937,-0.00208553,-0.00134166,1684869368.06189,-0.989185572,3.680414915,9.075177193,,,,,,,,,,,,,,,,,,,,,-0.101006071
1684869368.09828,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.10307,,,,,,,,-153.297592163,0.184298068,1684869368.10307,102850,18.159999847,,,,,,,,,,,,,,,,
1684869368.10309,,,,,,,,,,,,,0,1684869368.10309,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869368.1031,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.1031,
1684869368.10311,,,,,,,,,,,,,,,,,,1,1684869368.10311,22.472999573,,,,,,,,
1684869368.10312,0.00061724,-0.00217782,-0.00138265,1684869368.10312,-0.980803609,3.585207462,9.052365303,,,,,,,,,,,,,,,,,,,,,-0.100147301
1684869368.14201,,,,,,,,-153.297592163,0.184298068,1684869368.14201,102850,18.170000076,,,,,,,,,,,,,,,,
1684869368.14203,,,,,,,,,,,,,0,1684869368.14203,0.067544244,-0.069115035,0.5,,,,,,,,,,,
1684869368.14204,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.14204,
1684869368.14205,,,,,,,,,,,,,,,,,,1,1684869368.14205,22.448999405,,,,,,,,
1684869368.14206,0.00062155,-0.00221079,-0.00137315,1684869368.14206,-1.024124503,3.621887445,8.955408096,,,,,,,,,,,,,,,,,,,,,-0.104586537
1684869368.18205,,,,,,,,-164.807571411,0.198244944,1684869368.18205,102990,18.170000076,,,,,,,,,,,,,,,,
1684869368.18206,,,,,,,,,,,,,0,1684869368.18206,0.051836278,-0.053407077,0.5,,,,,,,,,,,
1684869368.18208,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.18208,
1684869368.18208,,,,,,,,,,,,,,,,,,1,1684869368.18208,22.402000427,,,,,,,,
1684869368.18209,0.00045411,-0.00229311,-0.00136321,1684869368.18209,-0.884491384,3.64420557,9.129132271,,,,,,,,,,,,,,,,,,,,,-0.090284828
1684869368.19747,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.22146,,,,,,,,-153.297592163,0.184298068,1684869368.22145,102850,18.170000076,,,,,,,,,,,,,,,,
1684869368.22147,,,,,,,,,,,,,0,1684869368.22147,0.051836278,-0.053407077,0.5,,,,,,,,,,,
1684869368.22148,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.22148,
1684869368.22149,,,,,,,,,,,,,,,,,,1,1684869368.22149,22.354999542,,,,,,,,
1684869368.2215,0.00064889,-0.00229418,-0.00133063,1684869368.2215,-0.850437582,3.750406027,9.004317284,,,,,,,,,,,,,,,,,,,,,-0.086799839
1684869368.26181,,,,,,,,-140.950973511,0.16935499,1684869368.26181,102700,18.170000076,,,,,,,,,,,,,,,,
1684869368.26183,,,,,,,,,,,,,0,1684869368.26183,0.036128316,-0.037699111,0.5,,,,,,,,,,,
1684869368.26184,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.26184,
1684869368.26185,,,,,,,,,,,,,,,,,,1,1684869368.26185,22.308000565,,,,,,,,
1684869368.26186,0.00060232,-0.00229826,-0.00127478,1684869368.26186,-0.799375892,3.745962858,9.002504349,,,,,,,,,,,,,,,,,,,,,-0.081576267
1684869368.29808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.30194,,,,,,,,-140.950973511,0.16935499,1684869368.30194,102700,18.170000076,,,,,,,,,,,,,,,,
1684869368.30196,,,,,,,,,,,,,0,1684869368.30196,0.036128316,-0.037699111,0.5,,,,,,,,,,,
1684869368.30197,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.30197,
1684869368.30198,,,,,,,,,,,,,,,,,,1,1684869368.30198,22.284000397,,,,,,,,
1684869368.30199,0.0007318,-0.00231697,-0.00116781,1684869368.30199,-0.742270648,3.62782836,8.934853554,,,,,,,,,,,,,,,,,,,,,-0.075737079
1684869368.34278,,,,,,,,-164.807571411,0.198244944,1684869368.34278,102990,18.170000076,,,,,,,,,,,,,,,,
1684869368.34281,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.34281,
1684869368.34282,,,,,,,,,,,,,,,,,,1,1684869368.34282,22.236999512,,,,,,,,
1684869368.34283,0.00061592,-0.00228777,-0.00109362,1684869368.34283,-0.762086987,3.606720209,9.079249382,,,,,,,,,,,,,,,,,,,,,-0.077763058
1684869368.38242,,,,,,,,-140.950973511,0.16935499,1684869368.38242,102700,18.170000076,,,,,,,,,,,,,,,,
1684869368.38244,,,,,,,,,,,,,0,1684869368.38244,0.037699111,-0.039269909,0.5,,,,,,,,,,,
1684869368.38246,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.38246,
1684869368.38248,,,,,,,,,,,,,,,,,,1,1684869368.38248,22.190000534,,,,,,,,
1684869368.38249,0.00048141,-0.00228665,-0.00107498,1684869368.38249,-0.762275219,3.84100771,8.986645699,,,,,,,,,,,,,,,,,,,,,-0.077782304
1684869368.40078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.42225,,,,,,,,-164.807571411,0.198244944,1684869368.42225,102990,18.170000076,,,,,,,,,,,,,,,,
1684869368.42227,,,,,,,,,,,,,0,1684869368.42227,0.037699111,-0.039269909,0.5,,,,,,,,,,,
1684869368.42228,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.42228,
1684869368.42229,,,,,,,,,,,,,,,,,,1,1684869368.42229,22.166000366,,,,,,,,
1684869368.4223,0.00025447,-0.00225267,-0.00109372,1684869368.4223,-0.718318582,3.690454006,9.00832653,,,,,,,,,,,,,,,,,,,,,-0.073288688
1684869368.46216,,,,,,,,-104.652145386,0.125521928,1684869368.46216,102260,18.159999847,,,,,,,,,,,,,,,,
1684869368.46217,,,,,,,,,,,,,0,1684869368.46217,0.031415928,-0.032986723,0.5,,,,,,,,,,,
1684869368.46219,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.46219,
1684869368.46219,,,,,,,,,,,,,,,,,,1,1684869368.46219,22.118000031,,,,,,,,
1684869368.4622,0.00025916,-0.0022434,-0.0010938,1684869368.4622,-0.599697113,3.743832588,9.06642437,,,,,,,,,,,,,,,,,,,,,-0.061169343
1684869368.49853,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.5032,,,,,,,,-117.040748596,0.140465021,1684869368.5032,102410,18.170000076,,,,,,,,,,,,,,,,
1684869368.50322,,,,,,,,,,,,,0,1684869368.50322,0.031415928,-0.032986723,0.5,,,,,,,,,,,
1684869368.50323,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.50323,
1684869368.50324,,,,,,,,,,,,,,,,,,1,1684869368.50324,22.719999313,,,,,,,,
1684869368.50325,0.00044953,-0.00220775,-0.00110814,1684869368.50325,-0.608503997,3.767698526,9.114746094,,,,,,,,,,,,,,,,,,,,,-0.062068796
1684869368.5449,,,,,,,,-128.59072876,0.154411897,1684869368.5449,102550,18.170000076,,,,,,,,,,,,,,,,
1684869368.54492,,,,,,,,,,,,,0,1684869368.54491,0.028274333,-0.02984513,0.5,,,,,,,,,,,
1684869368.54492,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.54492,
1684869368.54493,,,,,,,,,,,,,,,,,,1,1684869368.54493,22.25,,,,,,,,
1684869368.54494,0.00051914,-0.00220856,-0.00115466,1684869368.54494,-0.594326437,3.798566103,8.964401245,,,,,,,,,,,,,,,,,,,,,-0.060620857
1684869368.58192,,,,,,,,-140.950973511,0.16935499,1684869368.58192,102700,18.170000076,,,,,,,,,,,,,,,,
1684869368.58194,,,,,,,,,,,,,0,1684869368.58194,0.028274333,-0.02984513,0.5,,,,,,,,,,,
1684869368.58195,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.58195,
1684869368.58196,,,,,,,,,,,,,,,,,,1,1684869368.58196,22.100000381,,,,,,,,
1684869368.58197,0.00041749,-0.00216159,-0.00118288,1684869368.58197,-0.606530428,3.841124535,9.023766518,,,,,,,,,,,,,,,,,,,,,-0.06186723
1684869368.5973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1684869368.62146,,,,,,,,-153.297592163,0.184298068,1684869368.62146,102850,18.170000076,,,,,,,,,,,,,,,,
1684869368.62148,,,,,,,,,,,,,0,1684869368.62147,0.028274333,-0.02984513,0.5,,,,,,,,,,,
1684869368.62149,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1684869368.62149,
