time,d_fin,actuators_stamp,p_fin,s_fin,thruster,angular_velocity/x,angular_velocity/y,angular_velocity/z,imu_stamp,linear_acceleration/x,linear_acceleration/y,linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,roll_orientation/deg,orientation/w,orientation/x,orientation/y,orientation/yaw_deg,orientation/z,depth,pressure_stamp,pressure
1681203566.62314,,,,,,0,-0.393669,0,1681203566.62314,1.379633,0,10.125135,-6.337315,0,0.998471,0,-0.055275,0,0,,,
1681203566.66373,0,1681203566.66373,-0.026308,0.026308,100,,,,,,,,,,,,,,,,,
1681203566.66375,,,,,,,,,,,,,,,,,,,,2.979664,1681203566.66375,130530.5
1681203566.66377,,,,,,0,-0.44568,0,1681203566.66377,1.446616,0,10.160431,-7.313224,0,0.997964,0,-0.063777,0,0,,,
1681203566.70177,0,1681203566.70177,-0.027912,0.027912,100,,,,,,,,,,,,,,,,,
1681203566.70179,,,,,,,,,,,,,,,,,,,,2.974299,1681203566.70179,130477.875
1681203566.7018,,,,,,0,-0.480218,0,1681203566.7018,1.561256,0,10.172641,-8.382164,0,0.997326,0,-0.073083,0,0,,,
1681203566.74238,0,1681203566.74238,-0.028841,0.028841,100,,,,,,,,,,,,,,,,,
1681203566.74239,,,,,,,,,,,,,,,,,,,,2.968152,1681203566.74239,130417.570313
1681203566.74241,,,,,,0,-0.498429,0,1681203566.74241,1.707076,0,10.162903,-9.50854,0,0.996559,0,-0.082882,0,0,,,
1681203566.78302,0,1681203566.78302,-0.029324,0.029324,100,,,,,,,,,,,,,,,,,
1681203566.78303,,,,,,,,,,,,,,,,,,,,2.961198,1681203566.78303,130349.351563
1681203566.78304,,,,,,0,-0.507666,0,1681203566.78304,1.871978,0,10.138947,-10.663924,0,0.995673,0,-0.092926,0,0,,,
1681203566.82367,0,1681203566.82367,-0.027734,0.027734,100,,,,,,,,,,,,,,,,,
1681203566.82369,,,,,,,,,,,,,,,,,,,,2.953435,1681203566.82369,130273.203125
1681203566.82371,,,,,,0,-0.484126,0,1681203566.82371,2.042642,0,10.078482,-11.798774,0,0.994704,0,-0.102782,0,0,,,
1681203566.86317,0,1681203566.86317,-0.026968,0.026968,100,,,,,,,,,,,,,,,,,
1681203566.86318,,,,,,,,,,,,,,,,,,,,2.944898,1681203566.86318,130189.453125
1681203566.86319,,,,,,0,-0.47016,0,1681203566.86319,2.211607,0,10.025218,-12.888374,0,0.993682,0,-0.112235,0,0,,,
1681203566.90335,0,1681203566.90335,-0.02476,0.02476,100,,,,,,,,,,,,,,,,,
1681203566.90336,,,,,,,,,,,,,,,,,,,,2.935621,1681203566.90336,130098.445313
1681203566.90337,,,,,,0,-0.434361,0,1681203566.90337,2.374566,0,9.948723,-13.919981,0,0.992631,0,-0.121176,0,0,,,
1681203566.94351,0,1681203566.94351,-0.023696,0.023696,100,,,,,,,,,,,,,,,,,
1681203566.94352,,,,,,,,,,,,,,,,,,,,2.925657,1681203566.94352,130000.695313
1681203566.94354,,,,,,0,-0.414314,0,1681203566.94354,2.528996,0,9.887664,-14.886881,0,0.991573,0,-0.129547,0,0,,,
1681203566.98258,0,1681203566.98258,-0.023229,0.023229,100,,,,,,,,,,,,,,,,,
1681203566.9826,,,,,,,,,,,,,,,,,,,,2.915043,1681203566.9826,129896.570313
1681203566.98262,,,,,,0,-0.404691,0,1681203566.98262,2.679536,0,9.83575,-15.822696,0,0.990482,0,-0.137641,0,0,,,
1681203567.02226,0,1681203567.02226,-0.020494,0.020494,100,,,,,,,,,,,,,,,,,
1681203567.02227,,,,,,,,,,,,,,,,,,,,2.903808,1681203567.02227,129786.359375
1681203567.02229,,,,,,0,-0.357131,0,1681203567.02229,2.819416,0,9.746471,-16.689926,0,0.989412,0,-0.145133,0,0,,,
1681203567.0633,0,1681203567.0633,-0.01881,0.01881,100,,,,,,,,,,,,,,,,,
1681203567.06331,,,,,,,,,,,,,,,,,,,,2.892017,1681203567.06331,129670.6875
1681203567.06333,,,,,,0,-0.33004,0,1681203567.06333,2.945253,0,9.680089,-17.469796,0,0.988402,0,-0.151863,0,0,,,
1681203567.10355,0,1681203567.10355,-0.016481,0.016481,100,,,,,,,,,,,,,,,,,
1681203567.10357,,,,,,,,,,,,,,,,,,,,2.879721,1681203567.10357,129550.0625
1681203567.10359,,,,,,0,-0.290877,0,1681203567.10359,3.058972,0,9.603796,-18.174956,0,0.987448,0,-0.157942,0,0,,,
1681203567.1431,0,1681203567.1431,-0.015359,0.015359,100,,,,,,,,,,,,,,,,,
1681203567.14311,,,,,,,,,,,,,,,,,,,,2.866976,1681203567.14311,129425.03125
1681203567.14313,,,,,,0,-0.269469,0,1681203567.14313,3.161427,0,9.547758,-18.811084,0,0.986556,0,-0.163421,0,0,,,
1681203567.18291,0,1681203567.18291,-0.014818,0.014818,100,,,,,,,,,,,,,,,,,
1681203567.18292,,,,,,,,,,,,,,,,,,,,2.853818,1681203567.18292,129295.953125
1681203567.18293,,,,,,0,-0.259159,0,1681203567.18293,3.258378,0,9.503631,-19.413967,0,0.985683,0,-0.16861,0,0,,,
1681203567.22254,0,1681203567.22254,-0.012774,0.012774,100,,,,,,,,,,,,,,,,,
1681203567.22256,,,,,,,,,,,,,,,,,,,,2.840272,1681203567.22256,129163.070313
1681203567.22257,,,,,,0,-0.222701,0,1681203567.22257,3.346231,0,9.435393,-19.961478,0,0.984866,0,-0.173317,0,0,,,
1681203567.26241,0,1681203567.26241,-0.011591,0.011591,100,,,,,,,,,,,,,,,,,
1681203567.26242,,,,,,,,,,,,,,,,,,,,2.826386,1681203567.26242,129026.84375
1681203567.26243,,,,,,0,-0.202069,0,1681203567.26243,3.423227,0,9.386221,-20.442464,0,0.98413,0,-0.177449,0,0,,,
1681203567.30319,0,1681203567.30319,-0.009876,0.009876,100,,,,,,,,,,,,,,,,,
1681203567.3032,,,,,,,,,,,,,,,,,,,,2.812197,1681203567.3032,128887.65625
1681203567.30322,,,,,,0,-0.174683,0,1681203567.30322,3.491448,0,9.332886,-20.869601,0,0.983462,0,-0.181117,0,0,,,
1681203567.34317,0,1681203567.34317,-0.009096,0.009096,100,,,,,,,,,,,,,,,,,
1681203567.34318,,,,,,,,,,,,,,,,,,,,2.797743,1681203567.34318,128745.859375
1681203567.3432,,,,,,0,-0.159791,0,1681203567.3432,3.55187,0,9.294597,-21.24872,0,0.982857,0,-0.184369,0,0,,,
1681203567.38315,0,1681203567.38315,-0.00872,0.00872,100,,,,,,,,,,,,,,,,,
1681203567.38316,,,,,,,,,,,,,,,,,,,,2.783049,1681203567.38316,128601.703125
1681203567.38317,,,,,,0,-0.152618,0,1681203567.38317,3.60849,0,9.265134,-21.604711,0,0.98228,0,-0.187422,0,0,,,
1681203567.42308,0,1681203567.42308,-0.007275,0.007275,100,,,,,,,,,,,,,,,,,
1681203567.4231,,,,,,,,,,,,,,,,,,,,2.768129,1681203567.4231,128455.34375
1681203567.42312,,,,,,0,-0.129075,0,1681203567.42312,3.65924,0,9.221158,-21.924455,0,0.981753,0,-0.190162,0,0,,,
1681203567.46242,0,1681203567.46242,-0.006641,0.006641,100,,,,,,,,,,,,,,,,,
1681203567.46243,,,,,,,,,,,,,,,,,,,,2.753015,1681203567.46243,128307.078125
1681203567.46245,,,,,,0,-0.115776,0,1681203567.46245,3.703101,0,9.189985,-22.201319,0,0.98129,0,-0.192533,0,0,,,
1681203567.50313,0,1681203567.50313,-0.005559,0.005559,100,,,,,,,,,,,,,,,,,
1681203567.50314,,,,,,,,,,,,,,,,,,,,2.73773,1681203567.50314,128157.132813
1681203567.50315,,,,,,0,-0.098492,0,1681203567.50315,3.741471,0,9.156825,-22.443933,0,0.980881,0,-0.19461,0,0,,,
1681203567.54201,0,1681203567.54201,-0.005111,0.005111,100,,,,,,,,,,,,,,,,,
1681203567.54202,,,,,,,,,,,,,,,,,,,,2.722297,1681203567.54202,128005.734375
1681203567.54203,,,,,,0,-0.089106,0,1681203567.54203,3.775003,0,9.133448,-22.656282,0,0.980518,0,-0.196428,0,0,,,
1681203567.583,0,1681203567.583,-0.004831,0.004831,100,,,,,,,,,,,,,,,,,
1681203567.58303,,,,,,,,,,,,,,,,,,,,2.706731,1681203567.58303,127853.03125
1681203567.58305,,,,,,0,-0.084585,0,1681203567.58305,3.806189,0,9.115813,-22.854053,0,0.980178,0,-0.19812,0,0,,,
1681203567.62248,0,1681203567.62248,-0.004015,0.004015,100,,,,,,,,,,,,,,,,,
1681203567.62249,,,,,,,,,,,,,,,,,,,,2.691041,1681203567.62249,127699.117188
1681203567.6225,,,,,,0,-0.069999,0,1681203567.6225,3.833787,0,9.089449,-23.029296,0,0.979874,0,-0.199618,0,0,,,
1681203567.66263,0,1681203567.66263,-0.003543,0.003543,100,,,,,,,,,,,,,,,,,
1681203567.66264,,,,,,,,,,,,,,,,,,,,2.675247,1681203567.66264,127544.179688
1681203567.66266,,,,,,0,-0.061764,0,1681203567.66266,3.857176,0,9.07118,-23.177985,0,0.979614,0,-0.20089,0,0,,,
1681203567.70235,0,1681203567.70235,-0.00293,0.00293,100,,,,,,,,,,,,,,,,,
1681203567.70236,,,,,,,,,,,,,,,,,,,,2.659363,1681203567.70236,127388.351563
1681203567.70237,,,,,,0,-0.051091,0,1681203567.70237,3.877215,0,9.05183,-23.305503,0,0.97939,0,-0.20198,0,0,,,
1681203567.74331,0,1681203567.74331,-0.002571,0.002571,100,,,,,,,,,,,,,,,,,
1681203567.74332,,,,,,,,,,,,,,,,,,,,2.643402,1681203567.74332,127231.773438
1681203567.74333,,,,,,0,-0.045297,0,1681203567.74333,3.894303,0,9.038616,-23.414337,0,0.979197,0,-0.20291,0,0,,,
1681203567.78319,0,1681203567.78319,-0.002425,0.002425,100,,,,,,,,,,,,,,,,,
1681203567.7832,,,,,,,,,,,,,,,,,,,,2.627373,1681203567.7832,127074.53125
1681203567.78321,,,,,,0,-0.042505,0,1681203567.78321,3.909965,0,9.029007,-23.514171,0,0.97902,0,-0.203763,0,0,,,
1681203567.82299,0,1681203567.82299,-0.001871,0.001871,100,,,,,,,,,,,,,,,,,
1681203567.82301,,,,,,,,,,,,,,,,,,,,2.611284,1681203567.82301,126916.695313
1681203567.82302,,,,,,0,-0.033485,0,1681203567.82302,3.923434,0,9.014055,-23.600076,0,0.978867,0,-0.204497,0,0,,,
1681203567.8624,0,1681203567.8624,-0.001628,0.001628,100,,,,,,,,,,,,,,,,,
1681203567.86243,,,,,,,,,,,,,,,,,,,,2.595145,1681203567.86243,126758.367188
1681203567.86244,,,,,,0,-0.028391,0,1681203567.86244,3.934321,0,9.004163,-23.669557,0,0.978743,0,-0.20509,0,0,,,
1681203567.90248,0,1681203567.90248,-0.001248,0.001248,100,,,,,,,,,,,,,,,,,
1681203567.90249,,,,,,,,,,,,,,,,,,,,2.578964,1681203567.90249,126599.632813
1681203567.90251,,,,,,0,-0.021758,0,1681203567.90251,3.943145,0,8.993613,-23.725905,0,0.978642,0,-0.205571,0,0,,,
1681203567.94237,0,1681203567.94237,-0.001041,0.001041,100,,,,,,,,,,,,,,,,,
1681203567.94238,,,,,,,,,,,,,,,,,,,,2.56275,1681203567.94238,126440.578125
1681203567.94239,,,,,,0,-0.018156,0,1681203567.94239,3.950148,0,8.986906,-23.770637,0,0.978562,0,-0.205953,0,0,,,
1681203567.98304,0,1681203567.98304,-0.000934,0.000934,100,,,,,,,,,,,,,,,,,
1681203567.98305,,,,,,,,,,,,,,,,,,,,2.54651,1681203567.98305,126281.257813
1681203567.98306,,,,,,0,-0.016421,0,1681203567.98306,3.956274,0,8.982459,-23.809774,0,0.978491,0,-0.206288,0,0,,,
1681203568.02294,0,1681203568.02294,-0.000585,0.000585,100,,,,,,,,,,,,,,,,,
1681203568.02295,,,,,,,,,,,,,,,,,,,,2.530246,1681203568.02295,126121.710938
1681203568.02296,,,,,,0,-0.010744,0,1681203568.02296,3.961029,0,8.974645,-23.840166,0,0.978437,0,-0.206547,0,0,,,
1681203568.06254,0,1681203568.06254,-0.000432,0.000432,100,,,,,,,,,,,,,,,,,
1681203568.06256,,,,,,,,,,,,,,,,,,,,2.513966,1681203568.06256,125962.007813
1681203568.06257,,,,,,0,-0.007538,0,1681203568.06257,3.964166,0,8.970031,-23.86022,0,0.9784,0,-0.206718,0,0,,,
1681203568.10322,0,1681203568.10322,-0.000168,0.000168,100,,,,,,,,,,,,,,,,,
1681203568.10324,,,,,,,,,,,,,,,,,,,,2.497675,1681203568.10324,125802.195313
1681203568.10325,,,,,,0,-0.003317,0,1681203568.10325,3.966001,0,8.964971,-23.87195,0,0.978379,0,-0.206819,0,0,,,
1681203568.14237,0,1681203568.14237,-0.000059,0.000059,100,,,,,,,,,,,,,,,,,
1681203568.14238,,,,,,,,,,,,,,,,,,,,2.48138,1681203568.14238,125642.335938
1681203568.14239,,,,,,0,-0.001024,0,1681203568.14239,3.966679,0,8.962362,-23.876284,0,0.978371,0,-0.206856,0,0,,,
1681203568.18315,0,1681203568.18315,0.00001,-0.00001,100,,,,,,,,,,,,,,,,,
1681203568.18317,,,,,,,,,,,,,,,,,,,,2.465082,1681203568.18317,125482.453125
1681203568.18318,,,,,,0,0.000081,0,1681203568.18318,3.966799,0,8.961196,-23.877055,0,0.97837,0,-0.206862,0,0,,,
1681203568.22314,0,1681203568.22314,0.000237,-0.000237,100,,,,,,,,,,,,,,,,,
1681203568.22317,,,,,,,,,,,,,,,,,,,,2.448785,1681203568.22317,125322.585938
1681203568.22318,,,,,,0,0.003779,0,1681203568.22318,3.966033,0,8.957814,-23.872154,0,0.978379,0,-0.20682,0,0,,,
1681203568.26314,0,1681203568.26314,0.000346,-0.000346,100,,,,,,,,,,,,,,,,,
1681203568.26315,,,,,,,,,,,,,,,,,,,,2.432494,1681203568.26315,125162.765625
1681203568.26317,,,,,,0,0.005868,0,1681203568.26317,3.964212,0,8.956516,-23.860516,0,0.9784,0,-0.206721,0,0,,,
1681203568.30288,0,1681203568.30288,0.000512,-0.000512,100,,,,,,,,,,,,,,,,,
1681203568.30289,,,,,,,,,,,,,,,,,,,,2.416211,1681203568.30289,125003.03125
1681203568.30291,,,,,,0,0.008669,0,1681203568.30291,3.961533,0,8.954881,-23.84339,0,0.978431,0,-0.206575,0,0,,,
1681203568.34313,0,1681203568.34313,0.000592,-0.000592,100,,,,,,,,,,,,,,,,,
1681203568.34315,,,,,,,,,,,,,,,,,,,,2.399941,1681203568.34315,124843.421875
1681203568.34316,,,,,,0,0.010193,0,1681203568.34316,3.958085,0,8.95487,-23.821349,0,0.978471,0,-0.206386,0,0,,,
1681203568.38242,0,1681203568.38242,0.000627,-0.000627,100,,,,,,,,,,,,,,,,,
1681203568.38244,,,,,,,,,,,,,,,,,,,,2.383686,1681203568.38244,124683.960938
1681203568.38245,,,,,,0,0.010927,0,1681203568.38245,3.954265,0,8.955817,-23.796942,0,0.978514,0,-0.206178,0,0,,,
1681203568.42311,0,1681203568.42311,0.000787,-0.000787,100,,,,,,,,,,,,,,,,,
1681203568.42312,,,,,,,,,,,,,,,,,,,,2.367448,1681203568.42312,124524.664063
1681203568.42314,,,,,,0,0.013473,0,1681203568.42314,3.949838,0,8.955206,-23.768655,0,0.978565,0,-0.205937,0,0,,,
1681203568.46423,0,1681203568.46423,0.000862,-0.000862,100,,,,,,,,,,,,,,,,,
1681203568.46426,,,,,,,,,,,,,,,,,,,,2.351229,1681203568.46426,124365.554688
1681203568.46427,,,,,,0,0.014912,0,1681203568.46427,3.944683,0,8.956025,-23.735726,0,0.978624,0,-0.205655,0,0,,,
1681203568.50169,0,1681203568.50169,0.000969,-0.000969,100,,,,,,,,,,,,,,,,,
1681203568.5017,,,,,,,,,,,,,,,,,,,,2.335032,1681203568.5017,124206.664063
1681203568.50172,,,,,,0,0.016895,0,1681203568.50172,3.938924,0,8.95656,-23.69895,0,0.97869,0,-0.205341,0,0,,,
1681203568.54382,0,1681203568.54382,0.001036,-0.001036,100,,,,,,,,,,,,,,,,,
1681203568.54383,,,,,,,,,,,,,,,,,,,,2.318861,1681203568.54383,124048.023438
1681203568.54385,,,,,,0,0.017975,0,1681203568.54385,3.932617,0,8.958238,-23.65869,0,0.978763,0,-0.204997,0,0,,,
1681203568.58304,0,1681203568.58304,0.001063,-0.001063,100,,,,,,,,,,,,,,,,,
1681203568.58305,,,,,,,,,,,,,,,,,,,,2.302715,1681203568.58305,123889.632813
1681203568.58306,,,,,,0,0.018496,0,1681203568.58306,3.926046,0,8.96059,-23.616752,0,0.978837,0,-0.204639,0,0,,,
1681203568.62307,0,1681203568.62307,0.00118,-0.00118,100,,,,,,,,,,,,,,,,,
1681203568.62309,,,,,,,,,,,,,,,,,,,,2.286597,1681203568.62309,123731.515625
1681203568.6231,,,,,,0,0.020391,0,1681203568.6231,3.919024,0,8.96175,-23.57195,0,0.978917,0,-0.204256,0,0,,,
1681203568.66245,0,1681203568.66245,0.001231,-0.001231,100,,,,,,,,,,,,,,,,,
1681203568.66246,,,,,,,,,,,,,,,,,,,,2.270509,1681203568.66246,123573.695313
1681203568.66248,,,,,,0,0.021464,0,1681203568.66248,3.911456,0,8.963967,-23.523689,0,0.979003,0,-0.203844,0,0,,,
1681203568.70271,,,,,,,,,,,,,,,,,,,,2.254453,1681203568.70271,123416.1875
1681203568.70274,,,,,,0,0.022993,0,1681203568.70274,3.903426,0,8.96592,-23.472496,0,0.979094,0,-0.203407,0,0,,,
1681203568.74207,0,1681203568.74207,0.001367,-0.001367,100,,,,,,,,,,,,,,,,,
1681203568.74208,,,,,,,,,,,,,,,,,,,,2.238431,1681203568.74208,123259.007813
1681203568.74209,,,,,,0,0.023828,0,1681203568.74209,3.894971,0,8.968746,-23.418611,0,0.97919,0,-0.202946,0,0,,,
1681203568.78298,0,1681203568.78298,0.001392,-0.001392,100,,,,,,,,,,,,,,,,,
1681203568.78299,,,,,,,,,,,,,,,,,,,,2.222444,1681203568.78299,123102.179688
1681203568.78301,,,,,,0,0.02423,0,1681203568.78301,3.886308,0,8.972088,-23.363428,0,0.979287,0,-0.202475,0,0,,,
1681203568.82318,0,1681203568.82318,0.001487,-0.001487,100,,,,,,,,,,,,,,,,,
1681203568.82319,,,,,,,,,,,,,,,,,,,,2.206493,1681203568.82319,122945.703125
1681203568.82321,,,,,,0,0.025781,0,1681203568.82321,3.877277,0,8.974423,-23.305925,0,0.979389,0,-0.201983,0,0,,,
1681203568.863,0,1681203568.863,0.001533,-0.001533,100,,,,,,,,,,,,,,,,,
1681203568.86301,,,,,,,,,,,,,,,,,,,,2.19058,1681203568.86301,122789.59375
1681203568.86302,,,,,,0,0.026661,0,1681203568.86302,3.867796,0,8.977616,-23.245585,0,0.979495,0,-0.201468,0,0,,,
1681203568.90317,0,1681203568.90317,0.001611,-0.001611,100,,,,,,,,,,,,,,,,,
1681203568.90318,,,,,,,,,,,,,,,,,,,,2.174707,1681203568.90318,122633.875
1681203568.9032,,,,,,0,0.02796,0,1681203568.9032,3.857924,0,8.980541,-23.182785,0,0.979605,0,-0.200931,0,0,,,
1681203568.94319,0,1681203568.94319,0.001648,-0.001648,100,,,,,,,,,,,,,,,,,
1681203568.9432,,,,,,,,,,,,,,,,,,,,2.158875,1681203568.9432,122478.5625
1681203568.94321,,,,,,0,0.028672,0,1681203568.94321,3.847687,0,8.984203,-23.117691,0,0.979719,0,-0.200374,0,0,,,
1681203568.98248,0,1681203568.98248,0.001664,-0.001664,100,,,,,,,,,,,,,,,,,
1681203568.98249,,,,,,,,,,,,,,,,,,,,2.143085,1681203568.98249,122323.671875
1681203568.98251,,,,,,0,0.029015,0,1681203568.98251,3.837271,0,8.988297,-23.051491,0,0.979835,0,-0.199808,0,0,,,
1681203569.02303,0,1681203569.02303,0.001752,-0.001752,100,,,,,,,,,,,,,,,,,
1681203569.02304,,,,,,,,,,,,,,,,,,,,2.127339,1681203569.02304,122169.195313
1681203569.02307,,,,,,0,0.030412,0,1681203569.02307,3.826523,0,8.991457,-22.98322,0,0.979954,0,-0.199224,0,0,,,
1681203569.06308,0,1681203569.06308,0.001794,-0.001794,100,,,,,,,,,,,,,,,,,
1681203569.06309,,,,,,,,,,,,,,,,,,,,2.111638,1681203569.06309,122015.171875
1681203569.06311,,,,,,0,0.031205,0,1681203569.06311,3.815367,0,8.995382,-22.91239,0,0.980077,0,-0.198619,0,0,,,
1681203569.10246,0,1681203569.10246,0.001859,-0.001859,100,,,,,,,,,,,,,,,,,
1681203569.10247,,,,,,,,,,,,,,,,,,,,2.095983,1681203569.10247,121861.59375
1681203569.10248,,,,,,0,0.032416,0,1681203569.10248,3.803848,0,8.999023,-22.839293,0,0.980203,0,-0.197993,0,0,,,
1681203569.14239,0,1681203569.14239,0.001897,-0.001897,100,,,,,,,,,,,,,,,,,
1681203569.1424,,,,,,,,,,,,,,,,,,,,2.080376,1681203569.1424,121708.492188
1681203569.14241,,,,,,0,0.03308,0,1681203569.14241,3.791984,0,9.003342,-22.764055,0,0.980333,0,-0.19735,0,0,,,
1681203569.18294,0,1681203569.18294,0.001917,-0.001917,100,,,,,,,,,,,,,,,,,
1681203569.18296,,,,,,,,,,,,,,,,,,,,2.064818,1681203569.18296,121555.867188
1681203569.18297,,,,,,0,0.0334,0,1681203569.18297,3.779952,0,9.00806,-22.687786,0,0.980464,0,-0.196697,0,0,,,
1681203569.22313,0,1681203569.22313,0.002001,-0.002001,100,,,,,,,,,,,,,,,,,
1681203569.22314,,,,,,,,,,,,,,,,,,,,2.04931,1681203569.22314,121403.734375
1681203569.22317,,,,,,0,0.034764,0,1681203569.22317,3.767595,0,9.011842,-22.609507,0,0.980598,0,-0.196027,0,0,,,
1681203569.26231,0,1681203569.26231,0.002038,-0.002038,100,,,,,,,,,,,,,,,,,
1681203569.26232,,,,,,,,,,,,,,,,,,,,2.033854,1681203569.26232,121252.109375
1681203569.26234,,,,,,0,0.035539,0,1681203569.26234,3.754837,0,9.016365,-22.528728,0,0.980736,0,-0.195336,0,0,,,
1681203569.3031,0,1681203569.3031,0.002114,-0.002114,100,,,,,,,,,,,,,,,,,
1681203569.30311,,,,,,,,,,,,,,,,,,,,2.018451,1681203569.30311,121101
1681203569.30312,,,,,,0,0.036751,0,1681203569.30312,3.741715,0,9.020576,-22.445698,0,0.980878,0,-0.194626,0,0,,,
1681203569.34322,0,1681203569.34322,0.002149,-0.002149,100,,,,,,,,,,,,,,,,,
1681203569.34324,,,,,,,,,,,,,,,,,,,,2.003102,1681203569.34324,120950.429688
1681203569.34325,,,,,,0,0.037417,0,1681203569.34325,3.728246,0,9.025459,-22.360521,0,0.981022,0,-0.193896,0,0,,,
1681203569.38241,0,1681203569.38241,0.002165,-0.002165,100,,,,,,,,,,,,,,,,,
1681203569.38243,,,,,,,,,,,,,,,,,,,,1.987809,1681203569.38243,120800.40625
1681203569.38244,,,,,,0,0.037738,0,1681203569.38244,3.714605,0,9.030735,-22.27431,0,0.981168,0,-0.193158,0,0,,,
1681203569.42309,0,1681203569.42309,0.002253,-0.002253,100,,,,,,,,,,,,,,,,,
1681203569.4231,,,,,,,,,,,,,,,,,,,,1.972572,1681203569.4231,120650.9375
1681203569.42312,,,,,,0,0.039148,0,1681203569.42312,3.700627,0,9.035028,-22.186031,0,0.981316,0,-0.192402,0,0,,,
1681203569.46327,0,1681203569.46327,0.002295,-0.002295,100,,,,,,,,,,,,,,,,,
1681203569.46328,,,,,,,,,,,,,,,,,,,,1.957394,1681203569.46328,120502.039063
1681203569.4633,,,,,,0,0.03995,0,1681203569.4633,3.686232,0,9.040078,-22.095166,0,0.981468,0,-0.191624,0,0,,,
1681203569.50266,0,1681203569.50266,0.002364,-0.002364,100,,,,,,,,,,,,,,,,,
1681203569.50267,,,,,,,,,,,,,,,,,,,,1.942276,1681203569.50267,120353.726563
1681203569.50269,,,,,,0,0.041224,0,1681203569.50269,3.671453,0,9.044782,-22.001947,0,0.981624,0,-0.190826,0,0,,,
1681203569.54302,0,1681203569.54302,0.002408,-0.002408,100,,,,,,,,,,,,,,,,,
1681203569.54303,,,,,,,,,,,,,,,,,,,,1.927219,1681203569.54303,120206.015625
1681203569.54304,,,,,,0,0.041924,0,1681203569.54304,3.656307,0,9.050183,-21.906472,0,0.981783,0,-0.190008,0,0,,,
1681203569.58329,0,1681203569.58329,0.002426,-0.002426,100,,,,,,,,,,,,,,,,,
1681203569.5833,,,,,,,,,,,,,,,,,,,,1.912224,1681203569.5833,120058.914063
1681203569.58331,,,,,,0,0.042261,0,1681203569.58331,3.640978,0,9.055992,-21.809909,0,0.981942,0,-0.18918,0,0,,,
1681203569.62302,0,1681203569.62302,0.002519,-0.002519,100,,,,,,,,,,,,,,,,,
1681203569.62303,,,,,,,,,,,,,,,,,,,,1.897293,1681203569.62303,119912.445313
1681203569.62304,,,,,,0,0.043772,0,1681203569.62304,3.625288,0,9.060735,-21.711137,0,0.982105,0,-0.188334,0,0,,,
1681203569.66324,0,1681203569.66324,0.002564,-0.002564,100,,,,,,,,,,,,,,,,,
1681203569.66325,,,,,,,,,,,,,,,,,,,,1.882427,1681203569.66325,119766.609375
1681203569.66326,,,,,,0,0.044631,0,1681203569.66326,3.609147,0,9.06628,-21.609595,0,0.982272,0,-0.187464,0,0,,,
1681203569.70173,0,1681203569.70173,0.002639,-0.002639,100,,,,,,,,,,,,,,,,,
1681203569.70174,,,,,,,,,,,,,,,,,,,,1.867629,1681203569.70174,119621.4375
1681203569.70175,,,,,,0,0.046007,0,1681203569.70175,3.59259,0,9.071437,-21.505516,0,0.982441,0,-0.186571,0,0,,,
1681203569.743,0,1681203569.743,0.002686,-0.002686,100,,,,,,,,,,,,,,,,,
1681203569.74301,,,,,,,,,,,,,,,,,,,,1.852899,1681203569.74301,119476.9375
1681203569.74304,,,,,,0,0.046763,0,1681203569.74304,3.575633,0,9.077338,-21.398998,0,0.982614,0,-0.185658,0,0,,,
1681203569.78256,0,1681203569.78256,0.002703,-0.002703,100,,,,,,,,,,,,,,,,,
1681203569.78258,,,,,,,,,,,,,,,,,,,,1.838239,1681203569.78258,119333.125
1681203569.78259,,,,,,0,0.047128,0,1681203569.78259,3.558476,0,9.083676,-21.291305,0,0.982788,0,-0.184734,0,0,,,
1681203569.82346,0,1681203569.82346,0.002807,-0.002807,100,,,,,,,,,,,,,,,,,
1681203569.82348,,,,,,,,,,,,,,,,,,,,1.823651,1681203569.82348,119190.015625
1681203569.8235,,,,,,0,0.048776,0,1681203569.8235,3.540923,0,9.088838,-21.181205,0,0.982966,0,-0.18379,0,0,,,
1681203569.86313,0,1681203569.86313,0.002856,-0.002856,100,,,,,,,,,,,,,,,,,
1681203569.86314,,,,,,,,,,,,,,,,,,,,1.809135,1681203569.86314,119047.617188
1681203569.86316,,,,,,0,0.049713,0,1681203569.86316,3.522875,0,9.094868,-21.068083,0,0.983146,0,-0.18282,0,0,,,
1681203569.90229,0,1681203569.90229,0.002938,-0.002938,100,,,,,,,,,,,,,,,,,
1681203569.9023,,,,,,,,,,,,,,,,,,,,1.794694,1681203569.9023,118905.953125
1681203569.90231,,,,,,0,0.05122,0,1681203569.90231,3.50437,0,9.100459,-20.952186,0,0.983331,0,-0.181825,0,0,,,
1681203569.94324,0,1681203569.94324,0.002989,-0.002989,100,,,,,,,,,,,,,,,,,
1681203569.94326,,,,,,,,,,,,,,,,,,,,1.780331,1681203569.94326,118765.039063
1681203569.94327,,,,,,0,0.052048,0,1681203569.94327,3.485423,0,9.106857,-20.833618,0,0.983518,0,-0.180808,0,0,,,
1681203569.98313,0,1681203569.98313,0.00301,-0.00301,100,,,,,,,,,,,,,,,,,
1681203569.98314,,,,,,,,,,,,,,,,,,,,1.766045,1681203569.98314,118624.898438
