__time,/riptide_1/imu_broadcaster/imu_status/angular_velocity/x,/riptide_1/imu_broadcaster/imu_status/angular_velocity/y,/riptide_1/imu_broadcaster/imu_status/angular_velocity/z,/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;0],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[0;2],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;1],/riptide_1/imu_broadcaster/imu_status/angular_velocity_covariance[1;2],/riptide_1/imu_broadcaster/imu_status/header/stamp,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/x,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/y,/riptide_1/imu_broadcaster/imu_status/linear_acceleration/z,/riptide_1/imu_broadcaster/imu_status/orientation/pitch_deg,/riptide_1/imu_broadcaster/imu_status/orientation/roll_deg,/riptide_1/imu_broadcaster/imu_status/orientation/w,/riptide_1/imu_broadcaster/imu_status/orientation/x,/riptide_1/imu_broadcaster/imu_status/orientation/y,/riptide_1/imu_broadcaster/imu_status/orientation/yaw_deg,/riptide_1/imu_broadcaster/imu_status/orientation/z,/riptide_1/pressure_broadcaster/pressure_status/depth,/riptide_1/pressure_broadcaster/pressure_status/header/stamp,/riptide_1/pressure_broadcaster/pressure_status/pressure,/riptide_1/pressure_broadcaster/pressure_status/temperature,/riptide_1/tail_broadcaster/actuators_status/d_fin,/riptide_1/tail_broadcaster/actuators_status/header/stamp,/riptide_1/tail_broadcaster/actuators_status/p_fin,/riptide_1/tail_broadcaster/actuators_status/s_fin,/riptide_1/tail_broadcaster/actuators_status/thruster
1686731145.82103,,,,,,,,,,,,,,,,,,,,1.648626685,1686731145.82103,117473.03125,15,,,,,
1686731145.82104,0,-0.270511581,0,0,0,0,0,0,1686731145.82104,-2.916430977,0,10.211416396,17.313210227,0,0.988608166,0,0.150512108,0,0,,,,,,,,,
1686731145.85912,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.8616,,,,,,,,,,,,,,,,,,,,,,,,0,1686731145.8616,-0.005272856,0.005272856,1
1686731145.86161,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.86162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.86163,,,,,,,,,,,,,,,,,,,,1.685681581,1686731145.86163,117836.5390625,15,,,,,
1686731145.86164,0,-0.287433909,0,0,0,0,0,0,1686731145.86164,-2.811074425,0,10.297122468,16.669124587,0,0.98943853,0,0.144953082,0,0,,,,,,,,,
1686731145.90108,,,,,,,,,,,,,,,,,,,,,,,,0,1686731145.90108,-0.005808601,0.005808601,1
1686731145.90114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.90114,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.90115,,,,,,,,,,,,,,,,,,,,1.721332908,1686731145.90115,118186.2734375,15,,,,,
1686731145.90116,0,-0.31554301,0,0,0,0,0,0,1686731145.90116,-2.696940239,0,10.419432849,15.973813036,0,0.990299847,0,0.138946797,0,0,,,,,,,,,
1686731145.93833,,,,,,,,,,,,,,,,,,,,,,,,0,1686731145.93833,-0.006043727,0.006043727,1
1686731145.93834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.93834,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.93835,,,,,,,,,,,,,,,,,,,,1.75545609,1686731145.93835,118521.0234375,15,,,,,
1686731145.93835,0,-0.331028567,0,0,0,0,0,0,1686731145.93835,-2.574169478,0,10.502683444,15.228570743,0,0.991182534,0,0.132503523,0,0,,,,,,,,,
1686731145.95836,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.97759,,,,,,,,,,,,,,,,,,,,,,,,0,1686731145.97759,-0.006179909,0.006179909,1
1686731145.9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.9776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731145.9776,,,,,,,,,,,,,,,,,,,,1.787966609,1686731145.9776,118839.953125,15,,,,,
1686731145.9776,0,-0.338487538,0,0,0,0,0,0,1686731145.9776,-2.446980123,0,10.559979994,14.459278169,0,0.992049734,0,0.125846437,0,0,,,,,,,,,
1686731146.01728,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.01728,-0.006761487,0.006761487,1
1686731146.01729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.01729,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.01729,,,,,,,,,,,,,,,,,,,,1.818793654,1686731146.01729,119142.3671875,15,,,,,
1686731146.0173,0,-0.370341905,0,0,0,0,0,0,1686731146.0173,-2.310729682,0,10.69480643,13.638121028,0,0.992926064,0,0.11873429,0,0,,,,,,,,,
1686731146.05775,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.05775,-0.007041618,0.007041618,1
1686731146.05776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.05776,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.05776,,,,,,,,,,,,,,,,,,,,1.847806573,1686731146.05776,119426.984375,15,,,,,
1686731146.05776,0,-0.38568529,0,0,0,0,0,0,1686731146.05776,-2.165752787,0,10.77733799,12.767491555,0,0.993799502,0,0.111187006,0,0,,,,,,,,,
1686731146.05829,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.09873,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.09873,-0.007176549,0.007176549,1
1686731146.09874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.09874,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.09874,,,,,,,,,,,,,,,,,,,,1.874919891,1686731146.09874,119692.9609375,15,,,,,
1686731146.09875,0,-0.393075781,0,0,0,0,0,0,1686731146.09875,-2.016287357,0,10.833352882,11.873032604,0,0.994637102,0,0.10342647,0,0,,,,,,,,,
1686731146.14129,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.14129,-0.007591978,0.007591978,1
1686731146.1413,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.14131,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.14132,,,,,,,,,,,,,,,,,,,,1.900071979,1686731146.14132,119939.703125,15,,,,,
1686731146.14133,0,-0.414122955,0,0,0,0,0,0,1686731146.14133,-1.860217818,0,10.931400579,10.942171525,0,0.99544444,0,0.095343415,0,0,,,,,,,,,
1686731146.15885,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.18012,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.18012,-0.007745907,0.007745907,1
1686731146.18013,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.18014,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.18015,,,,,,,,,,,,,,,,,,,,1.92317152,1686731146.18015,120166.3125,15,,,,,
1686731146.18016,0,-0.424260806,0,0,0,0,0,0,1686731146.18016,-1.698151123,0,10.993380712,9.978622536,0,0.99621094,0,0.086969898,0,0,,,,,,,,,
1686731146.22078,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.22078,-0.007863631,0.007863631,1
1686731146.22079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.22079,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.2208,,,,,,,,,,,,,,,,,,,,1.944158673,1686731146.2208,120372.1953125,15,,,,,
1686731146.22081,0,-0.43020897,0,0,0,0,0,0,1686731146.22081,-1.532719471,0,11.039839525,8.997997555,0,0.996918705,0,0.078441675,0,0,,,,,,,,,
1686731146.25868,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.26073,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.26073,-0.007913106,0.007913106,1
1686731146.26075,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.26076,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.26077,,,,,,,,,,,,,,,,,,,,1.962997675,1686731146.26077,120557.0078125,15,,,,,
1686731146.26077,0,-0.433177893,0,0,0,0,0,0,1686731146.26077,-1.36521748,0,11.074270088,8.007799748,0,0.9975593,0,0.069824373,0,0,,,,,,,,,
1686731146.30059,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.30058,-0.00775975,0.00775975,1
1686731146.3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.3006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.30061,,,,,,,,,,,,,,,,,,,,1.979673624,1686731146.30061,120720.6015625,15,,,,,
1686731146.30062,0,-0.425765293,0,0,0,0,0,0,1686731146.30062,-1.19840114,0,11.072838338,7.024042785,0,0.998121968,0,0.06125796,0,0,,,,,,,,,
1686731146.34083,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.34083,-0.007685882,0.007685882,1
1686731146.34084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.34085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.34086,,,,,,,,,,,,,,,,,,,,1.994210005,1686731146.34086,120863.203125,15,,,,,
1686731146.34086,0,-0.421332576,0,0,0,0,0,0,1686731146.34086,-1.033662552,0,11.077704949,6.054578423,0,0.998604495,0,0.052811584,0,0,,,,,,,,,
1686731146.35888,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.38075,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.38075,-0.007650302,0.007650302,1
1686731146.38077,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.38078,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.38078,,,,,,,,,,,,,,,,,,,,2.006625891,1686731146.38078,120985,15,,,,,
1686731146.38079,0,-0.419197457,0,0,0,0,0,0,1686731146.38079,-0.86980091,0,11.08694276,5.091998417,0,0.99901288,0,0.044421447,0,0,,,,,,,,,
1686731146.42056,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.42056,-0.007033856,0.007033856,1
1686731146.42058,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.42059,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.42059,,,,,,,,,,,,,,,,,,,,2.016950846,1686731146.42059,121086.2890625,15,,,,,
1686731146.4206,0,-0.388260041,0,0,0,0,0,0,1686731146.4206,-0.712636463,0,11.001840958,4.170115582,0,0.999337916,0,0.036383092,0,0,,,,,,,,,
1686731146.45918,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.4616,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.4616,-0.00673693,0.00673693,1
1686731146.46162,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.46163,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.46164,,,,,,,,,,,,,,,,,,,,2.025309086,1686731146.46163,121168.28125,15,,,,,
1686731146.46164,0,-0.37044182,0,0,0,0,0,0,1686731146.46164,-0.565098189,0,10.955133675,3.305684794,0,0.999583939,0,0.028843541,0,0,,,,,,,,,
1686731146.50099,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.50099,-0.006010343,0.006010343,1
1686731146.501,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.50101,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.50102,,,,,,,,,,,,,,,,,,,,2.03181386,1686731146.50102,121232.09375,15,,,,,
1686731146.50103,0,-0.332735949,0,0,0,0,0,0,1686731146.50103,-0.428380151,0,10.842836248,2.505326308,0,0.999761012,0,0.021861355,0,0,,,,,,,,,
1686731146.54001,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.54001,-0.005691461,0.005691461,1
1686731146.54003,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.54006,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.54007,,,,,,,,,,,,,,,,,,,,2.036627769,1686731146.54007,121279.3203125,15,,,,,
1686731146.54008,0,-0.311734156,0,0,0,0,0,0,1686731146.54008,-0.303155655,0,10.781099888,1.772684792,0,0.999880348,0,0.015468976,0,0,,,,,,,,,
1686731146.55905,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.58001,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.58001,-0.005506769,0.005506769,1
1686731146.58002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.58002,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.58003,,,,,,,,,,,,,,,,,,,,2.039860964,1686731146.58003,121311.0390625,15,,,,,
1686731146.58006,0,-0.301618163,0,0,0,0,0,0,1686731146.58006,-0.183459601,0,10.752083013,1.072660706,0,0.999956189,0,0.009360594,0,0,,,,,,,,,
1686731146.6208,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.6208,-0.004463121,0.004463121,1
1686731146.62081,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.62082,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.62083,,,,,,,,,,,,,,,,,,,,2.041600943,1686731146.62083,121328.1015625,15,,,,,
1686731146.62083,0,-0.249461194,0,0,0,0,0,0,1686731146.62083,-0.076531227,0,10.588566729,0.447444986,0,0.999992377,0,0.003904684,0,0,,,,,,,,,
1686731146.65911,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.66243,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.66243,-0.003967639,0.003967639,1
1686731146.66245,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.66246,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.66247,,,,,,,,,,,,,,,,,,,,2.04206562,1686731146.66247,121332.6640625,15,,,,,
1686731146.66248,0,-0.21972775,0,0,0,0,0,0,1686731146.66248,0.014008349,0,10.494830144,-0.081899953,0,0.999999745,0,-0.000714712,0,0,,,,,,,,,
1686731146.70087,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.70087,-0.00307509,0.00307509,1
1686731146.70089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.7009,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.7009,,,,,,,,,,,,,,,,,,,,2.041436672,1686731146.7009,121326.4921875,15,,,,,
1686731146.70091,0,-0.172773143,0,0,0,0,0,0,1686731146.70091,0.089672966,0,10.345946375,-0.524281041,0,0.999989534,0,-0.004575199,0,0,,,,,,,,,
1686731146.74048,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.74048,-0.002645173,0.002645173,1
1686731146.74049,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.7405,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.74052,,,,,,,,,,,,,,,,,,,,2.039921999,1686731146.74052,121311.6328125,15,,,,,
1686731146.74053,0,-0.146974257,0,0,0,0,0,0,1686731146.74053,0.15110604,0,10.263608391,-0.883477698,0,0.99997028,0,-0.007709721,0,0,,,,,,,,,
1686731146.7589,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.77971,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.77971,-0.002456493,0.002456493,1
1686731146.77973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.77973,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.77974,,,,,,,,,,,,,,,,,,,,2.037658691,1686731146.77974,121289.4296875,15,,,,,
1686731146.77975,0,-0.134547635,0,0,0,0,0,0,1686731146.77975,0.205681467,0,10.22331833,-1.202606664,0,0.999944931,0,-0.01049453,0,0,,,,,,,,,
1686731146.82052,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.82052,-0.00153588,0.00153588,1
1686731146.82054,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.82055,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.82056,,,,,,,,,,,,,,,,,,,,2.034741402,1686731146.82056,121260.8125,15,,,,,
1686731146.82056,0,-0.088514216,0,0,0,0,0,0,1686731146.82056,0.248392292,0,10.076758126,-1.452383089,0,0.99991968,0,-0.012674094,0,0,,,,,,,,,
1686731146.85898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.86097,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.86097,-0.001101309,0.001101309,1
1686731146.86098,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.86099,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.861,,,,,,,,,,,,,,,,,,,,2.031365156,1686731146.861,121227.6953125,15,,,,,
1686731146.86101,0,-0.06243598,0,0,0,0,0,0,1686731146.86101,0.276722321,0,9.993532226,-1.618074367,0,0.999900309,0,-0.014119893,0,0,,,,,,,,,
1686731146.90083,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.90083,-0.000451803,0.000451803,1
1686731146.90084,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.90085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.90086,,,,,,,,,,,,,,,,,,,,2.027683735,1686731146.90086,121191.578125,15,,,,,
1686731146.90087,0,-0.027907067,0,0,0,0,0,0,1686731146.90087,0.293431854,0,9.883855936,-1.715808156,0,0.999887903,0,-0.014972691,0,0,,,,,,,,,
1686731146.94028,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.94028,-0.00016675,0.00016675,1
1686731146.94029,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.9403,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.94032,,,,,,,,,,,,,,,,,,,,2.023853064,1686731146.94032,121154,15,,,,,
1686731146.94033,0,-0.00913329,0,0,0,0,0,0,1686731146.94033,0.299791831,0,9.82429546,-1.753008861,0,0.99988299,0,-0.015297292,0,0,,,,,,,,,
1686731146.95877,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.98124,,,,,,,,,,,,,,,,,,,,,,,,0,1686731146.98124,0.000011737,-0.000011737,1
1686731146.98126,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.98127,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731146.98128,,,,,,,,,,,,,,,,,,,,2.019972324,1686731146.98128,121115.9296875,15,,,,,
1686731146.98129,0,-0.000090473,0,0,0,0,0,0,1686731146.98129,0.301166974,0,9.795657378,-1.761052423,0,0.999881913,0,-0.015367477,0,0,,,,,,,,,
1686731147.02069,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.02069,0.000494479,-0.000494479,1
1686731147.02071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.02072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.02073,,,,,,,,,,,,,,,,,,,,2.016104221,1686731147.02073,121077.984375,15,,,,,
1686731147.02074,0,0.024734498,0,0,0,0,0,0,1686731147.02073,0.295767317,0,9.717318454,-1.729468635,0,0.999886111,0,-0.015091888,0,0,,,,,,,,,
1686731147.05887,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.06079,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.06079,0.000727003,-0.000727003,1
1686731147.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.0608,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.06081,,,,,,,,,,,,,,,,,,,,2.012355089,1686731147.06081,121041.203125,15,,,,,
1686731147.06082,0,0.038688028,0,0,0,0,0,0,1686731147.06082,0.282675504,0,9.673580057,-1.652893885,0,0.999895973,0,-0.01442372,0,0,,,,,,,,,
1686731147.09989,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.09989,0.00097066,-0.00097066,1
1686731147.0999,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.09991,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.09991,,,,,,,,,,,,,,,,,,,,2.008804321,1686731147.09991,121006.3671875,15,,,,,
1686731147.09992,0,0.05316525,0,0,0,0,0,0,1686731147.09992,0.264220463,0,9.62831421,-1.544954292,0,0.999909116,0,-0.013481861,0,0,,,,,,,,,
1686731147.13821,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.13821,0.001111783,-0.001111783,1
1686731147.13822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.13822,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.13822,,,,,,,,,,,,,,,,,,,,2.005519152,1686731147.13822,120974.140625,15,,,,,
1686731147.13822,0,0.06089486,0,0,0,0,0,0,1686731147.13822,0.24150293,0,9.604457394,-1.412091785,0,0.999924075,0,-0.012322514,0,0,,,,,,,,,
1686731147.15854,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.17896,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.17896,0.001179758,-0.001179758,1
1686731147.17897,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.17898,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.17898,,,,,,,,,,,,,,,,,,,,2.002540588,1686731147.17898,120944.921875,15,,,,,
1686731147.17899,0,0.064618003,0,0,0,0,0,0,1686731147.17899,0.216731295,0,9.593263085,-1.267224589,0,0.999938854,0,-0.011058395,0,0,,,,,,,,,
1686731147.21994,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.21995,0.00126083,-0.00126083,1
1686731147.21996,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.21997,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.21998,,,,,,,,,,,,,,,,,,,,1.999890447,1686731147.21998,120918.9296875,15,,,,,
1686731147.21998,0,0.069058519,0,0,0,0,0,0,1686731147.21998,0.190324233,0,9.579769487,-1.112802133,0,0.999952848,0,-0.009710878,0,0,,,,,,,,,
1686731147.25872,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.26087,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.26087,0.001303047,-0.001303047,1
1686731147.26089,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.2609,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.26091,,,,,,,,,,,,,,,,,,,,1.997588873,1686731147.26091,120896.34375,15,,,,,
1686731147.26092,0,0.071197394,0,0,0,0,0,0,1686731147.26092,0.162736365,0,9.573502798,-0.951483209,0,0.999965528,0,-0.008303162,0,0,,,,,,,,,
1686731147.3009,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.3009,0.001270837,-0.001270837,1
1686731147.30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.30092,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.30093,,,,,,,,,,,,,,,,,,,,1.995645165,1686731147.30093,120877.28125,15,,,,,
1686731147.30094,0,0.069763369,0,0,0,0,0,0,1686731147.30094,0.13510583,0,9.578457507,-0.789922355,0,0.999976241,0,-0.006893318,0,0,,,,,,,,,
1686731147.34084,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.34084,0.001255322,-0.001255322,1
1686731147.34085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.34085,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.34086,,,,,,,,,,,,,,,,,,,,1.994054794,1686731147.34086,120861.6796875,15,,,,,
1686731147.34086,0,0.068832342,0,0,0,0,0,0,1686731147.34086,0.107987651,0,9.58173804,-0.631363454,0,0.999984822,0,-0.005509658,0,0,,,,,,,,,
1686731147.35896,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.3821,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.3821,0.001247849,-0.001247849,1
1686731147.38211,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.38212,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.38212,,,,,,,,,,,,,,,,,,,,1.992812991,1686731147.38212,120849.4921875,15,,,,,
1686731147.38213,0,0.068383891,0,0,0,0,0,0,1686731147.38213,0.081115956,0,9.583415439,-0.474250511,0,0.999991436,0,-0.004138605,0,0,,,,,,,,,
1686731147.4207,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.4207,0.001094512,-0.001094512,1
1686731147.42071,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.42072,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.42073,,,,,,,,,,,,,,,,,,,,1.99191165,1686731147.42073,120840.65625,15,,,,,
1686731147.42074,0,0.060695097,0,0,0,0,0,0,1686731147.42074,0.055960238,0,9.607905478,-0.327173765,0,0.999995924,0,-0.002855126,0,0,,,,,,,,,
1686731147.45876,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.45949,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.45949,0.001027216,-0.001027216,1
1686731147.4595,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.45951,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.45952,,,,,,,,,,,,,,,,,,,,1.991319299,1686731147.45952,120834.84375,15,,,,,
1686731147.45953,0,0.056262922,0,0,0,0,0,0,1686731147.45953,0.033248478,0,9.622024616,-0.19438787,0,0.999998561,0,-0.001696353,0,0,,,,,,,,,
1686731147.49806,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.49806,0.00087129,-0.00087129,1
1686731147.49808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.49808,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.49808,,,,,,,,,,,,,,,,,,,,1.991007924,1686731147.49808,120831.7890625,15,,,,,
1686731147.49809,0,0.047722533,0,0,0,0,0,0,1686731147.49809,0.013083244,0,9.649079367,-0.076491318,0,0.999999777,0,-0.000667513,0,0,,,,,,,,,
1686731147.53792,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.53792,0.000784781,-0.000784781,1
1686731147.53793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.53793,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.53793,,,,,,,,,,,,,,,,,,,,1.990939975,1686731147.53793,120831.125,15,,,,,
1686731147.53793,0,0.04298424,0,0,0,0,0,0,1686731147.53793,-0.004468881,0,9.664070881,0.026127352,0,0.999999974,0,0.000228004,0,0,,,,,,,,,
1686731147.55823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.57821,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.57821,0.000743112,-0.000743112,1
1686731147.57823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.57823,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.57824,,,,,,,,,,,,,,,,,,,,1.991090655,1686731147.57824,120832.6015625,15,,,,,
1686731147.57825,0,0.040701933,0,0,0,0,0,0,1686731147.57825,-0.020762306,0,9.671267194,0.121387081,0,0.999999439,0,0.001059302,0,0,,,,,,,,,
1686731147.61848,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.61848,0.000540802,-0.000540802,1
1686731147.61849,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.6185,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.6185,,,,,,,,,,,,,,,,,,,,1.991437793,1686731147.6185,120836.0078125,15,,,,,
1686731147.61851,0,0.029620955,0,0,0,0,0,0,1686731147.61851,-0.034016086,0,9.706271279,0.198875725,0,0.999998494,0,0.001735517,0,0,,,,,,,,,
1686731147.65891,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.6604,,,,,,,,,,,,,,,,,,,,,,,,0,1686731147.6604,0.000443355,-0.000443355,1
1686731147.66041,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.66042,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1686731147.66043,,,,,,,,,,,,,,,,,,,,1.99193716,1686731147.66043,120840.90625,15,,,,,
